Event Rate: [0.96, 0.35, 0.27, 0.34, 0.56, 0.65, 0.41, 0.49, 0.41, 0.55, 0.05, 0.28, 1.00, 1.00, 0.54, 0.43, 0.57, 0.61, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.28, 0.34, 0.56, 0.64, 0.41, 0.48, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.54, 0.43, 0.57, 0.61, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.28, 0.34, 0.56, 0.65, 0.41, 0.48, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.54, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.28, 0.34, 0.56, 0.64, 0.41, 0.48, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.54, 0.43, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.28, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.53, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.28, 0.34, 0.56, 0.64, 0.41, 0.49, 0.41, 0.55, 0.05, 0.28, 1.00, 1.00, 0.54, 0.43, 0.57, 0.61, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.57, 0.65, 0.41, 0.49, 0.41, 0.55, 0.05, 0.28, 1.00, 1.00, 0.54, 0.43, 0.57, 0.61, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.28, 0.34, 0.56, 0.64, 0.41, 0.49, 0.42, 0.55, 0.05, 0.28, 1.00, 1.00, 0.54, 0.43, 0.57, 0.61, 1.00, 1.00]
Event Rate: [0.95, 0.36, 0.28, 0.35, 0.57, 0.64, 0.41, 0.48, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.54, 0.43, 0.57, 0.61, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.34, 0.56, 0.64, 0.41, 0.48, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.54, 0.43, 0.57, 0.61, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.54, 0.43, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.53, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.34, 0.27, 0.33, 0.55, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.53, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.53, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.54, 0.43, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.28, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.53, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.54, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.33, 0.55, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.54, 0.42, 0.56, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.33, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.54, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.33, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.54, 0.42, 0.56, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.33, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.53, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.95, 0.35, 0.27, 0.32, 0.55, 0.63, 0.39, 0.48, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.53, 0.42, 0.56, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.33, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.53, 0.42, 0.57, 0.61, 1.00, 1.00]
Event Rate: [0.95, 0.35, 0.27, 0.33, 0.55, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.54, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.33, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.54, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.95, 0.35, 0.27, 0.33, 0.55, 0.63, 0.39, 0.48, 0.40, 0.54, 0.05, 0.28, 1.00, 1.00, 0.53, 0.41, 0.56, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.33, 0.55, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.53, 0.41, 0.56, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.33, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.54, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.37, 0.28, 0.35, 0.57, 0.65, 0.41, 0.49, 0.41, 0.55, 0.05, 0.29, 1.00, 1.00, 0.54, 0.43, 0.58, 0.61, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.33, 0.55, 0.64, 0.40, 0.48, 0.41, 0.55, 0.05, 0.29, 1.00, 1.00, 0.54, 0.42, 0.56, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.56, 0.64, 0.40, 0.48, 0.40, 0.54, 0.05, 0.28, 1.00, 1.00, 0.53, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.28, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.53, 0.42, 0.56, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.56, 0.64, 0.40, 0.48, 0.40, 0.54, 0.05, 0.28, 1.00, 1.00, 0.54, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.33, 0.55, 0.63, 0.39, 0.48, 0.40, 0.54, 0.05, 0.28, 1.00, 1.00, 0.53, 0.41, 0.56, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.54, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.95, 0.36, 0.28, 0.34, 0.56, 0.64, 0.40, 0.48, 0.40, 0.54, 0.05, 0.28, 1.00, 1.00, 0.53, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.56, 0.65, 0.40, 0.48, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.53, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.57, 0.65, 0.41, 0.49, 0.41, 0.54, 0.05, 0.28, 1.00, 1.00, 0.53, 0.42, 0.57, 0.61, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.29, 0.35, 0.57, 0.65, 0.41, 0.49, 0.41, 0.55, 0.05, 0.28, 1.00, 1.00, 0.54, 0.42, 0.57, 0.61, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.57, 0.65, 0.41, 0.49, 0.41, 0.55, 0.05, 0.29, 1.00, 1.00, 0.54, 0.42, 0.57, 0.61, 1.00, 1.00]
Event Rate: [0.96, 0.34, 0.27, 0.33, 0.55, 0.64, 0.40, 0.48, 0.41, 0.55, 0.05, 0.28, 1.00, 1.00, 0.53, 0.41, 0.56, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.34, 0.27, 0.33, 0.55, 0.64, 0.40, 0.48, 0.41, 0.55, 0.05, 0.28, 1.00, 1.00, 0.53, 0.42, 0.56, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.33, 0.55, 0.64, 0.40, 0.48, 0.41, 0.55, 0.05, 0.28, 1.00, 1.00, 0.53, 0.42, 0.56, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.57, 0.65, 0.41, 0.49, 0.41, 0.55, 0.05, 0.29, 1.00, 1.00, 0.54, 0.42, 0.57, 0.61, 1.00, 1.00]
Event Rate: [0.96, 0.34, 0.27, 0.33, 0.55, 0.64, 0.40, 0.49, 0.41, 0.56, 0.05, 0.29, 1.00, 1.00, 0.54, 0.42, 0.56, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.56, 0.65, 0.41, 0.49, 0.41, 0.55, 0.05, 0.29, 1.00, 1.00, 0.53, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.33, 0.55, 0.64, 0.40, 0.48, 0.41, 0.55, 0.05, 0.29, 1.00, 1.00, 0.53, 0.42, 0.56, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.37, 0.29, 0.35, 0.57, 0.66, 0.41, 0.49, 0.41, 0.55, 0.05, 0.29, 1.00, 1.00, 0.54, 0.43, 0.58, 0.61, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.26, 0.32, 0.55, 0.64, 0.39, 0.48, 0.41, 0.55, 0.05, 0.29, 1.00, 1.00, 0.53, 0.42, 0.56, 0.59, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.27, 0.33, 0.56, 0.65, 0.40, 0.49, 0.41, 0.55, 0.05, 0.29, 1.00, 1.00, 0.54, 0.43, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.27, 0.33, 0.56, 0.65, 0.40, 0.49, 0.41, 0.55, 0.05, 0.29, 1.00, 1.00, 0.53, 0.43, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.55, 0.05, 0.28, 1.00, 1.00, 0.53, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.57, 0.65, 0.41, 0.49, 0.42, 0.56, 0.05, 0.29, 1.00, 1.00, 0.54, 0.42, 0.57, 0.61, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.57, 0.65, 0.41, 0.49, 0.42, 0.56, 0.05, 0.29, 1.00, 1.00, 0.54, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.95, 0.36, 0.27, 0.33, 0.56, 0.64, 0.40, 0.49, 0.42, 0.56, 0.05, 0.28, 1.00, 1.00, 0.53, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.33, 0.55, 0.63, 0.39, 0.48, 0.41, 0.56, 0.05, 0.29, 1.00, 1.00, 0.52, 0.42, 0.56, 0.59, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.56, 0.05, 0.29, 1.00, 1.00, 0.53, 0.42, 0.56, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.35, 0.57, 0.65, 0.41, 0.49, 0.42, 0.56, 0.05, 0.29, 1.00, 1.00, 0.53, 0.43, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.56, 0.05, 0.29, 1.00, 1.00, 0.53, 0.42, 0.56, 0.59, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.27, 0.33, 0.56, 0.64, 0.40, 0.49, 0.42, 0.57, 0.05, 0.29, 1.00, 1.00, 0.53, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.95, 0.35, 0.27, 0.33, 0.56, 0.64, 0.40, 0.49, 0.42, 0.56, 0.05, 0.29, 1.00, 1.00, 0.53, 0.42, 0.57, 0.59, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.33, 0.56, 0.64, 0.40, 0.48, 0.42, 0.56, 0.05, 0.29, 1.00, 1.00, 0.53, 0.42, 0.57, 0.59, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.27, 0.34, 0.57, 0.65, 0.40, 0.49, 0.42, 0.56, 0.05, 0.29, 1.00, 1.00, 0.54, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.33, 0.55, 0.64, 0.40, 0.48, 0.41, 0.56, 0.05, 0.29, 1.00, 1.00, 0.53, 0.42, 0.56, 0.59, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.56, 0.64, 0.40, 0.49, 0.42, 0.57, 0.05, 0.29, 1.00, 1.00, 0.54, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.35, 0.57, 0.65, 0.41, 0.49, 0.42, 0.57, 0.05, 0.29, 1.00, 1.00, 0.54, 0.43, 0.57, 0.61, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.57, 0.65, 0.41, 0.49, 0.42, 0.56, 0.05, 0.29, 1.00, 1.00, 0.54, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.28, 0.34, 0.56, 0.64, 0.40, 0.49, 0.42, 0.56, 0.05, 0.29, 1.00, 1.00, 0.54, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.57, 0.65, 0.41, 0.49, 0.42, 0.56, 0.05, 0.29, 1.00, 1.00, 0.54, 0.42, 0.58, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.28, 0.34, 0.57, 0.65, 0.41, 0.49, 0.42, 0.56, 0.05, 0.29, 1.00, 1.00, 0.54, 0.43, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.34, 0.27, 0.33, 0.56, 0.64, 0.40, 0.48, 0.41, 0.55, 0.05, 0.29, 1.00, 1.00, 0.53, 0.42, 0.57, 0.59, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.35, 0.57, 0.64, 0.41, 0.49, 0.42, 0.56, 0.05, 0.29, 1.00, 1.00, 0.54, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.28, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.56, 0.05, 0.29, 1.00, 1.00, 0.53, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.33, 0.56, 0.64, 0.40, 0.48, 0.41, 0.55, 0.05, 0.29, 1.00, 1.00, 0.52, 0.41, 0.56, 0.59, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.28, 0.34, 0.57, 0.65, 0.41, 0.48, 0.41, 0.55, 0.05, 0.29, 1.00, 1.00, 0.53, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.28, 0.34, 0.57, 0.65, 0.41, 0.49, 0.41, 0.55, 0.05, 0.29, 1.00, 1.00, 0.54, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.95, 0.36, 0.28, 0.34, 0.57, 0.65, 0.41, 0.49, 0.41, 0.55, 0.05, 0.29, 1.00, 1.00, 0.53, 0.42, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.27, 0.33, 0.56, 0.65, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.41, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.95, 0.36, 0.27, 0.33, 0.56, 0.65, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.41, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.27, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.41, 0.57, 0.59, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.34, 0.56, 0.65, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.41, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.34, 0.56, 0.64, 0.40, 0.48, 0.40, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.41, 0.56, 0.59, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.28, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.41, 0.56, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.40, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.34, 0.27, 0.33, 0.55, 0.64, 0.40, 0.48, 0.40, 0.54, 0.05, 0.29, 1.00, 1.00, 0.52, 0.40, 0.56, 0.59, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.28, 0.35, 0.56, 0.64, 0.41, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.41, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.57, 0.65, 0.41, 0.48, 0.41, 0.55, 0.05, 0.29, 1.00, 1.00, 0.53, 0.41, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.56, 0.65, 0.41, 0.48, 0.41, 0.55, 0.05, 0.29, 1.00, 1.00, 0.53, 0.41, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.95, 0.35, 0.28, 0.34, 0.56, 0.65, 0.41, 0.48, 0.41, 0.55, 0.05, 0.29, 1.00, 1.00, 0.54, 0.41, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.34, 0.26, 0.33, 0.54, 0.63, 0.39, 0.47, 0.40, 0.54, 0.05, 0.29, 1.00, 1.00, 0.52, 0.40, 0.55, 0.59, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.33, 0.55, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.52, 0.40, 0.56, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.35, 0.56, 0.64, 0.41, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.41, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.35, 0.57, 0.65, 0.41, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.54, 0.41, 0.58, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.28, 0.34, 0.56, 0.64, 0.40, 0.47, 0.40, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.41, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.95, 0.35, 0.27, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.41, 0.56, 0.59, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.40, 0.56, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.41, 0.56, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.35, 0.57, 0.65, 0.41, 0.49, 0.41, 0.55, 0.05, 0.29, 1.00, 1.00, 0.54, 0.42, 0.57, 0.61, 1.00, 1.00]
Event Rate: [0.95, 0.35, 0.27, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.41, 0.56, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.28, 0.34, 0.57, 0.65, 0.41, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.41, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.28, 0.34, 0.56, 0.64, 0.41, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.41, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.34, 0.26, 0.33, 0.55, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.52, 0.41, 0.56, 0.59, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.34, 0.57, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.52, 0.40, 0.56, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.28, 0.34, 0.57, 0.65, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.52, 0.40, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.52, 0.40, 0.56, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.28, 0.35, 0.57, 0.65, 0.41, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.41, 0.57, 0.61, 1.00, 1.00]
Event Rate: [0.95, 0.35, 0.27, 0.34, 0.56, 0.65, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.41, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.35, 0.57, 0.65, 0.41, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.41, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.28, 0.34, 0.57, 0.65, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.52, 0.40, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.35, 0.57, 0.65, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.52, 0.40, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.95, 0.35, 0.28, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.40, 0.56, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.29, 0.35, 0.58, 0.65, 0.41, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.41, 0.57, 0.61, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.28, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.52, 0.40, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.57, 0.65, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.39, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.35, 0.57, 0.65, 0.41, 0.48, 0.42, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.40, 0.57, 0.61, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.29, 1.00, 1.00, 0.52, 0.39, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.33, 0.56, 0.64, 0.40, 0.48, 0.41, 0.54, 0.05, 0.30, 1.00, 1.00, 0.53, 0.40, 0.57, 0.59, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.34, 0.56, 0.64, 0.40, 0.48, 0.42, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.39, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.27, 0.34, 0.57, 0.65, 0.41, 0.48, 0.42, 0.54, 0.05, 0.30, 1.00, 1.00, 0.53, 0.40, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.33, 0.56, 0.64, 0.40, 0.48, 0.42, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.39, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.34, 0.57, 0.65, 0.40, 0.49, 0.42, 0.54, 0.05, 0.30, 1.00, 1.00, 0.53, 0.39, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.34, 0.57, 0.64, 0.40, 0.49, 0.42, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.40, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.34, 0.56, 0.65, 0.40, 0.49, 0.42, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.40, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.95, 0.33, 0.26, 0.32, 0.55, 0.63, 0.39, 0.48, 0.42, 0.54, 0.05, 0.29, 1.00, 1.00, 0.52, 0.39, 0.56, 0.59, 1.00, 1.00]
Event Rate: [0.96, 0.36, 0.28, 0.34, 0.57, 0.65, 0.41, 0.49, 0.42, 0.54, 0.05, 0.29, 1.00, 1.00, 0.53, 0.40, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.33, 0.56, 0.65, 0.40, 0.49, 0.42, 0.54, 0.05, 0.29, 1.00, 1.00, 0.52, 0.39, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.34, 0.27, 0.33, 0.55, 0.64, 0.40, 0.49, 0.42, 0.54, 0.05, 0.29, 1.00, 1.00, 0.52, 0.39, 0.56, 0.59, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.33, 0.56, 0.64, 0.40, 0.49, 0.43, 0.54, 0.05, 0.30, 1.00, 1.00, 0.52, 0.40, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.27, 0.33, 0.56, 0.65, 0.40, 0.49, 0.42, 0.54, 0.05, 0.29, 1.00, 1.00, 0.52, 0.40, 0.57, 0.60, 1.00, 1.00]
Event Rate: [0.96, 0.35, 0.28, 0.34, 0.56, 0.65, 0.40, 0.49, 0.42, 0.54, 0.05, 0.29, 1.00, 1.00, 0.52, 0.40, 0.57, 0.60, 1.00, 1.00]
